;Content ID;Reaction Type;Datetime (Day);Datetime ( Time);Content Type;Category;Sentiment;Score;;;
15097;b0cad7dc-6333-4160-8e7f-425182eb4e29;love;10-Nov-61;10:43 AM;GIF;dogs;positive;65;;;
15098;b0cad7dc-6333-4160-8e7f-425182eb4e29;scared;11-Nov-61;11:43 AM;GIF;dogs;negative;15;;;
15099;b0cad7dc-6333-4160-8e7f-425182eb4e29;dislike;12-Nov-61;12:43 PM;GIF;dogs;negative;10;;;
15100;b0cad7dc-6333-4160-8e7f-425182eb4e29;cherish;13-Nov-61;1:43 PM;GIF;dogs;positive;70;;;
15101;b0cad7dc-6333-4160-8e7f-425182eb4e29;super love;14-Nov-61;2:43 PM;GIF;dogs;positive;75;;;
15102;b0cad7dc-6333-4160-8e7f-425182eb4e29;dislike;15-Nov-61;3:43 PM;GIF;dogs;negative;10;;;
15103;b0cad7dc-6333-4160-8e7f-425182eb4e29;worried;16-Nov-61;4:43 PM;GIF;dogs;negative;12;;;
15104;b0cad7dc-6333-4160-8e7f-425182eb4e29;peeking;17-Nov-61;5:43 PM;GIF;dogs;neutral;35;;;
15105;b0cad7dc-6333-4160-8e7f-425182eb4e29;hate;18-Nov-61;6:43 PM;GIF;dogs;negative;5;;;
15106;b0cad7dc-6333-4160-8e7f-425182eb4e29;disgust;19-Nov-61;7:43 PM;GIF;dogs;negative;0;;;
15107;b0cad7dc-6333-4160-8e7f-425182eb4e29;hate;20-Nov-61;8:43 PM;GIF;dogs;negative;5;;;
15108;b0cad7dc-6333-4160-8e7f-425182eb4e29;super love;21-Nov-61;9:43 PM;GIF;dogs;positive;75;;;
15109;b0cad7dc-6333-4160-8e7f-425182eb4e29;worried;22-Nov-61;10:43 PM;GIF;dogs;negative;12;;;
15110;b0cad7dc-6333-4160-8e7f-425182eb4e29;scared;23-Nov-61;11:43 PM;GIF;dogs;negative;15;;;
15111;b0cad7dc-6333-4160-8e7f-425182eb4e29;scared;24-Nov-61;12:43 AM;GIF;dogs;negative;15;;;
15112;b0cad7dc-6333-4160-8e7f-425182eb4e29;hate;25-Nov-61;1:43 AM;GIF;dogs;negative;5;;;
15113;b0cad7dc-6333-4160-8e7f-425182eb4e29;adore;26-Nov-61;2:43 AM;GIF;dogs;positive;72;;;
15114;b0cad7dc-6333-4160-8e7f-425182eb4e29;indifferent;27-Nov-61;3:43 AM;GIF;dogs;neutral;20;;;
15115;b0cad7dc-6333-4160-8e7f-425182eb4e29;peeking;28-Nov-61;4:43 AM;GIF;dogs;neutral;35;;;
15116;b0cad7dc-6333-4160-8e7f-425182eb4e29;peeking;29-Nov-61;5:43 AM;GIF;dogs;neutral;35;;;
15117;b0cad7dc-6333-4160-8e7f-425182eb4e29;peeking;30-Nov-61;6:43 AM;GIF;dogs;neutral;35;;;
15118;b0cad7dc-6333-4160-8e7f-425182eb4e29;dislike;1-Dec-61;7:43 AM;GIF;dogs;negative;10;;;
15119;b0cad7dc-6333-4160-8e7f-425182eb4e29;interested;2-Dec-61;8:43 AM;GIF;dogs;positive;30;;;
15120;b0cad7dc-6333-4160-8e7f-425182eb4e29;interested;3-Dec-61;9:43 AM;GIF;dogs;positive;30;;;
15121;b0cad7dc-6333-4160-8e7f-425182eb4e29;indifferent;4-Dec-61;10:43 AM;GIF;dogs;neutral;20;;;
15122;b0cad7dc-6333-4160-8e7f-425182eb4e29;super love;5-Dec-61;11:43 AM;GIF;dogs;positive;75;;;
15123;b0cad7dc-6333-4160-8e7f-425182eb4e29;cherish;6-Dec-61;12:43 PM;GIF;dogs;positive;70;;;
15124;b0cad7dc-6333-4160-8e7f-425182eb4e29;peeking;7-Dec-61;1:43 PM;GIF;dogs;neutral;35;;;
15125;b0cad7dc-6333-4160-8e7f-425182eb4e29;heart;8-Dec-61;2:43 PM;GIF;dogs;positive;60;;;
15126;b0cad7dc-6333-4160-8e7f-425182eb4e29;intrigued;9-Dec-61;3:43 PM;GIF;dogs;positive;45;;;
15127;b0cad7dc-6333-4160-8e7f-425182eb4e29;cherish;10-Dec-61;4:43 PM;GIF;dogs;positive;70;;;
15128;b0cad7dc-6333-4160-8e7f-425182eb4e29;interested;11-Dec-61;5:43 PM;GIF;dogs;positive;30;;;
15129;b0cad7dc-6333-4160-8e7f-425182eb4e29;cherish;12-Dec-61;6:43 PM;GIF;dogs;positive;70;;;
15130;b0cad7dc-6333-4160-8e7f-425182eb4e29;super love;13-Dec-61;7:43 PM;GIF;dogs;positive;75;;;
15131;b0cad7dc-6333-4160-8e7f-425182eb4e29;disgust;14-Dec-61;8:43 PM;GIF;dogs;negative;0;;;
15132;70047f87-af62-4674-bf30-a03c9ee9db09;super love;15-Dec-61;9:43 PM;video;food;positive;75;;;
15133;70047f87-af62-4674-bf30-a03c9ee9db09;indifferent;16-Dec-61;10:43 PM;video;food;neutral;20;;;
15134;70047f87-af62-4674-bf30-a03c9ee9db09;love;17-Dec-61;11:43 PM;video;food;positive;65;;;
15135;70047f87-af62-4674-bf30-a03c9ee9db09;disgust;18-Dec-61;12:43 AM;video;food;negative;0;;;
15136;70047f87-af62-4674-bf30-a03c9ee9db09;worried;19-Dec-61;1:43 AM;video;food;negative;12;;;
15137;70047f87-af62-4674-bf30-a03c9ee9db09;want;20-Dec-61;2:43 AM;video;food;positive;70;;;
15138;70047f87-af62-4674-bf30-a03c9ee9db09;indifferent;21-Dec-61;3:43 AM;video;food;neutral;20;;;
15139;70047f87-af62-4674-bf30-a03c9ee9db09;like;22-Dec-61;4:43 AM;video;food;positive;50;;;
15140;70047f87-af62-4674-bf30-a03c9ee9db09;want;23-Dec-61;5:43 AM;video;food;positive;70;;;
15141;70047f87-af62-4674-bf30-a03c9ee9db09;disgust;24-Dec-61;6:43 AM;video;food;negative;0;;;
15142;70047f87-af62-4674-bf30-a03c9ee9db09;want;25-Dec-61;7:43 AM;video;food;positive;70;;;
15143;70047f87-af62-4674-bf30-a03c9ee9db09;love;26-Dec-61;8:43 AM;video;food;positive;65;;;
15144;70047f87-af62-4674-bf30-a03c9ee9db09;hate;27-Dec-61;9:43 AM;video;food;negative;5;;;
15145;70047f87-af62-4674-bf30-a03c9ee9db09;intrigued;28-Dec-61;10:43 AM;video;food;positive;45;;;
15146;70047f87-af62-4674-bf30-a03c9ee9db09;hate;29-Dec-61;11:43 AM;video;food;negative;5;;;
15147;70047f87-af62-4674-bf30-a03c9ee9db09;interested;30-Dec-61;12:43 PM;video;food;positive;30;;;
15148;70047f87-af62-4674-bf30-a03c9ee9db09;super love;31-Dec-61;1:43 PM;video;food;positive;75;;;
15149;70047f87-af62-4674-bf30-a03c9ee9db09;intrigued;1-Jan-62;2:43 PM;video;food;positive;45;;;
15150;70047f87-af62-4674-bf30-a03c9ee9db09;interested;2-Jan-62;3:43 PM;video;food;positive;30;;;
15151;70047f87-af62-4674-bf30-a03c9ee9db09;hate;3-Jan-62;4:43 PM;video;food;negative;5;;;
15152;70047f87-af62-4674-bf30-a03c9ee9db09;adore;4-Jan-62;5:43 PM;video;food;positive;72;;;
15153;70047f87-af62-4674-bf30-a03c9ee9db09;worried;5-Jan-62;6:43 PM;video;food;negative;12;;;
15154;70047f87-af62-4674-bf30-a03c9ee9db09;super love;6-Jan-62;7:43 PM;video;food;positive;75;;;
15155;70047f87-af62-4674-bf30-a03c9ee9db09;cherish;7-Jan-62;8:43 PM;video;food;positive;70;;;
15156;70047f87-af62-4674-bf30-a03c9ee9db09;super love;8-Jan-62;9:43 PM;video;food;positive;75;;;
15157;70047f87-af62-4674-bf30-a03c9ee9db09;intrigued;9-Jan-62;10:43 PM;video;food;positive;45;;;
15158;70047f87-af62-4674-bf30-a03c9ee9db09;worried;10-Jan-62;11:43 PM;video;food;negative;12;;;
15159;70047f87-af62-4674-bf30-a03c9ee9db09;dislike;11-Jan-62;12:43 AM;video;food;negative;10;;;
15160;70047f87-af62-4674-bf30-a03c9ee9db09;interested;12-Jan-62;1:43 AM;video;food;positive;30;;;
15161;70047f87-af62-4674-bf30-a03c9ee9db09;interested;13-Jan-62;2:43 AM;video;food;positive;30;;;
15162;70047f87-af62-4674-bf30-a03c9ee9db09;intrigued;14-Jan-62;3:43 AM;video;food;positive;45;;;
15163;70047f87-af62-4674-bf30-a03c9ee9db09;heart;15-Jan-62;4:43 AM;video;food;positive;60;;;
15164;0f254679-b92b-4a2c-84b0-ba6f84f59a33;like;16-Jan-62;5:43 AM;video;veganism;positive;50;;;
15165;0f254679-b92b-4a2c-84b0-ba6f84f59a33;heart;17-Jan-62;6:43 AM;video;veganism;positive;60;;;
15166;0f254679-b92b-4a2c-84b0-ba6f84f59a33;disgust;18-Jan-62;7:43 AM;video;veganism;negative;0;;;
15167;0f254679-b92b-4a2c-84b0-ba6f84f59a33;hate;19-Jan-62;8:43 AM;video;veganism;negative;5;;;
15168;0f254679-b92b-4a2c-84b0-ba6f84f59a33;love;20-Jan-62;9:43 AM;video;veganism;positive;65;;;
15169;0f254679-b92b-4a2c-84b0-ba6f84f59a33;love;21-Jan-62;10:43 AM;video;veganism;positive;65;;;
15170;0f254679-b92b-4a2c-84b0-ba6f84f59a33;love;22-Jan-62;11:43 AM;video;veganism;positive;65;;;
15171;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;super love;23-Jan-62;12:43 PM;audio;healthy eating;positive;75;;;
15172;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;love;24-Jan-62;1:43 PM;audio;healthy eating;positive;65;;;
15173;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;disgust;25-Jan-62;2:43 PM;audio;healthy eating;negative;0;;;
15174;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;hate;26-Jan-62;3:43 PM;audio;healthy eating;negative;5;;;
15175;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;interested;27-Jan-62;4:43 PM;audio;healthy eating;positive;30;;;
15176;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;intrigued;28-Jan-62;5:43 PM;audio;healthy eating;positive;45;;;
15177;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;interested;29-Jan-62;6:43 PM;audio;healthy eating;positive;30;;;
15178;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;peeking;30-Jan-62;7:43 PM;audio;healthy eating;neutral;35;;;
15179;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;dislike;31-Jan-62;8:43 PM;audio;healthy eating;negative;10;;;
15180;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;peeking;1-Feb-62;9:43 PM;audio;healthy eating;neutral;35;;;
15181;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;want;2-Feb-62;10:43 PM;audio;healthy eating;positive;70;;;
15182;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;love;3-Feb-62;11:43 PM;audio;healthy eating;positive;65;;;
15183;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;disgust;4-Feb-62;12:43 AM;audio;healthy eating;negative;0;;;
15184;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;intrigued;5-Feb-62;1:43 AM;audio;healthy eating;positive;45;;;
15185;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;cherish;6-Feb-62;2:43 AM;audio;healthy eating;positive;70;;;
15186;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;disgust;7-Feb-62;3:43 AM;audio;healthy eating;negative;0;;;
15187;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;intrigued;8-Feb-62;4:43 AM;audio;healthy eating;positive;45;;;
15188;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;want;9-Feb-62;5:43 AM;audio;healthy eating;positive;70;;;
15189;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;heart;10-Feb-62;6:43 AM;audio;healthy eating;positive;60;;;
15190;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;interested;11-Feb-62;7:43 AM;audio;healthy eating;positive;30;;;
15191;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;want;12-Feb-62;8:43 AM;audio;healthy eating;positive;70;;;
15192;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;interested;13-Feb-62;9:43 AM;audio;healthy eating;positive;30;;;
15193;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;love;14-Feb-62;10:43 AM;audio;healthy eating;positive;65;;;
15194;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;super love;15-Feb-62;11:43 AM;audio;healthy eating;positive;75;;;
15195;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;disgust;16-Feb-62;12:43 PM;audio;healthy eating;negative;0;;;
15196;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;want;17-Feb-62;1:43 PM;audio;healthy eating;positive;70;;;
15197;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;interested;18-Feb-62;2:43 PM;audio;healthy eating;positive;30;;;
15198;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;super love;19-Feb-62;3:43 PM;audio;healthy eating;positive;75;;;
15199;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;disgust;20-Feb-62;4:43 PM;audio;healthy eating;negative;0;;;
15200;26a2a058-3806-42ef-b1e4-24c6b64f9bdb;heart;21-Feb-62;5:43 PM;audio;healthy eating;positive;60;;;
15201;b62831cc-7447-465b-9c58-1fc659b17310;want;22-Feb-62;6:43 PM;audio;animals;positive;70;;;
15202;b62831cc-7447-465b-9c58-1fc659b17310;love;23-Feb-62;7:43 PM;audio;animals;positive;65;;;
15203;b62831cc-7447-465b-9c58-1fc659b17310;want;24-Feb-62;8:43 PM;audio;animals;positive;70;;;
15204;b62831cc-7447-465b-9c58-1fc659b17310;indifferent;25-Feb-62;9:43 PM;audio;animals;neutral;20;;;
15205;b62831cc-7447-465b-9c58-1fc659b17310;intrigued;26-Feb-62;10:43 PM;audio;animals;positive;45;;;
15206;b62831cc-7447-465b-9c58-1fc659b17310;hate;27-Feb-62;11:43 PM;audio;animals;negative;5;;;
15207;b62831cc-7447-465b-9c58-1fc659b17310;adore;28-Feb-62;12:43 AM;audio;animals;positive;72;;;
15208;b62831cc-7447-465b-9c58-1fc659b17310;indifferent;1-Mar-62;1:43 AM;audio;animals;neutral;20;;;
15209;b62831cc-7447-465b-9c58-1fc659b17310;super love;2-Mar-62;2:43 AM;audio;animals;positive;75;;;
15210;b62831cc-7447-465b-9c58-1fc659b17310;intrigued;3-Mar-62;3:43 AM;audio;animals;positive;45;;;
15211;b62831cc-7447-465b-9c58-1fc659b17310;dislike;4-Mar-62;4:43 AM;audio;animals;negative;10;;;
15212;b62831cc-7447-465b-9c58-1fc659b17310;hate;5-Mar-62;5:43 AM;audio;animals;negative;5;;;
15213;b62831cc-7447-465b-9c58-1fc659b17310;want;6-Mar-62;6:43 AM;audio;animals;positive;70;;;
15214;b62831cc-7447-465b-9c58-1fc659b17310;adore;7-Mar-62;7:43 AM;audio;animals;positive;72;;;
15215;b62831cc-7447-465b-9c58-1fc659b17310;peeking;8-Mar-62;8:43 AM;audio;animals;neutral;35;;;
15216;b62831cc-7447-465b-9c58-1fc659b17310;want;9-Mar-62;9:43 AM;audio;animals;positive;70;;;
15217;b62831cc-7447-465b-9c58-1fc659b17310;heart;10-Mar-62;10:43 AM;audio;animals;positive;60;;;
15218;b62831cc-7447-465b-9c58-1fc659b17310;cherish;11-Mar-62;11:43 AM;audio;animals;positive;70;;;
15219;b62831cc-7447-465b-9c58-1fc659b17310;super love;12-Mar-62;12:43 PM;audio;animals;positive;75;;;
15220;b62831cc-7447-465b-9c58-1fc659b17310;interested;13-Mar-62;1:43 PM;audio;animals;positive;30;;;
15221;b62831cc-7447-465b-9c58-1fc659b17310;hate;14-Mar-62;2:43 PM;audio;animals;negative;5;;;
15222;b62831cc-7447-465b-9c58-1fc659b17310;want;15-Mar-62;3:43 PM;audio;animals;positive;70;;;
15223;b62831cc-7447-465b-9c58-1fc659b17310;like;16-Mar-62;4:43 PM;audio;animals;positive;50;;;
15224;b62831cc-7447-465b-9c58-1fc659b17310;interested;17-Mar-62;5:43 PM;audio;animals;positive;30;;;
15225;b62831cc-7447-465b-9c58-1fc659b17310;scared;18-Mar-62;6:43 PM;audio;animals;negative;15;;;
15226;b62831cc-7447-465b-9c58-1fc659b17310;scared;19-Mar-62;7:43 PM;audio;animals;negative;15;;;
15227;b62831cc-7447-465b-9c58-1fc659b17310;scared;20-Mar-62;8:43 PM;audio;animals;negative;15;;;
15228;b62831cc-7447-465b-9c58-1fc659b17310;interested;21-Mar-62;9:43 PM;audio;animals;positive;30;;;
15229;b62831cc-7447-465b-9c58-1fc659b17310;disgust;22-Mar-62;10:43 PM;audio;animals;negative;0;;;
15230;b62831cc-7447-465b-9c58-1fc659b17310;love;23-Mar-62;11:43 PM;audio;animals;positive;65;;;
15231;b62831cc-7447-465b-9c58-1fc659b17310;heart;24-Mar-62;12:43 AM;audio;animals;positive;60;;;
15232;b62831cc-7447-465b-9c58-1fc659b17310;adore;25-Mar-62;1:43 AM;audio;animals;positive;72;;;
15233;b62831cc-7447-465b-9c58-1fc659b17310;like;26-Mar-62;2:43 AM;audio;animals;positive;50;;;
15234;b62831cc-7447-465b-9c58-1fc659b17310;disgust;27-Mar-62;3:43 AM;audio;animals;negative;0;;;
15235;b62831cc-7447-465b-9c58-1fc659b17310;like;28-Mar-62;4:43 AM;audio;animals;positive;50;;;
15236;b62831cc-7447-465b-9c58-1fc659b17310;peeking;29-Mar-62;5:43 AM;audio;animals;neutral;35;;;
15237;b62831cc-7447-465b-9c58-1fc659b17310;adore;30-Mar-62;6:43 AM;audio;animals;positive;72;;;
15238;b62831cc-7447-465b-9c58-1fc659b17310;love;31-Mar-62;7:43 AM;audio;animals;positive;65;;;
15239;b62831cc-7447-465b-9c58-1fc659b17310;want;1-Apr-62;8:43 AM;audio;animals;positive;70;;;
15240;b62831cc-7447-465b-9c58-1fc659b17310;adore;2-Apr-62;9:43 AM;audio;animals;positive;72;;;
15241;b62831cc-7447-465b-9c58-1fc659b17310;adore;3-Apr-62;10:43 AM;audio;animals;positive;72;;;
15242;b62831cc-7447-465b-9c58-1fc659b17310;love;4-Apr-62;11:43 AM;audio;animals;positive;65;;;
15243;b62831cc-7447-465b-9c58-1fc659b17310;love;5-Apr-62;12:43 PM;audio;animals;positive;65;;;
15244;b62831cc-7447-465b-9c58-1fc659b17310;interested;6-Apr-62;1:43 PM;audio;animals;positive;30;;;
15245;b62831cc-7447-465b-9c58-1fc659b17310;dislike;7-Apr-62;2:43 PM;audio;animals;negative;10;;;
1,52E+04;2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048;heart;8-Apr-62;3:43 PM;photo;culture;positive;60;;;
1,52E+04;2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048;dislike;9-Apr-62;4:43 PM;photo;culture;negative;10;;;
1,52E+04;2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048;peeking;10-Apr-62;5:43 PM;photo;culture;neutral;35;;;
1,52E+04;2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048;disgust;11-Apr-62;6:43 PM;photo;culture;negative;0;;;
1,53E+04;2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048;want;12-Apr-62;7:43 PM;photo;culture;positive;70;;;
1,53E+04;2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048;heart;13-Apr-62;8:43 PM;photo;culture;positive;60;;;
1,53E+04;2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048;interested;14-Apr-62;9:43 PM;photo;culture;positive;30;;;
1,53E+04;2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048;heart;15-Apr-62;10:43 PM;photo;culture;positive;60;;;
1,53E+04;2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048;peeking;16-Apr-62;11:43 PM;photo;culture;neutral;35;;;
1,53E+04;2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048;worried;17-Apr-62;12:43 AM;photo;culture;negative;12;;;
1,53E+04;2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048;worried;18-Apr-62;1:43 AM;photo;culture;negative;12;;;
1,53E+04;2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048;intrigued;19-Apr-62;2:43 AM;photo;culture;positive;45;;;
1,53E+04;2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048;peeking;20-Apr-62;3:43 AM;photo;culture;neutral;35;;;
1,53E+04;2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048;scared;21-Apr-62;4:43 AM;photo;culture;negative;15;;;
1,53E+04;2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048;heart;22-Apr-62;5:43 AM;photo;culture;positive;60;;;
1,53E+04;2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048;super love;23-Apr-62;6:43 AM;photo;culture;positive;75;;;
1,53E+04;2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048;want;24-Apr-62;7:43 AM;photo;culture;positive;70;;;
1,53E+04;2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048;scared;25-Apr-62;8:43 AM;photo;culture;negative;15;;;
15264;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;heart;26-Apr-62;9:43 AM;photo;culture;positive;60;;;
15265;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;intrigued;27-Apr-62;10:43 AM;photo;culture;positive;45;;;
15266;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;dislike;28-Apr-62;11:43 AM;photo;culture;negative;10;;;
15267;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;scared;29-Apr-62;12:43 PM;photo;culture;negative;15;;;
15268;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;dislike;30-Apr-62;1:43 PM;photo;culture;negative;10;;;
15269;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;love;1-May-62;2:43 PM;photo;culture;positive;65;;;
15270;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;cherish;2-May-62;3:43 PM;photo;culture;positive;70;;;
15271;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;hate;3-May-62;4:43 PM;photo;culture;negative;5;;;
15272;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;cherish;4-May-62;5:43 PM;photo;culture;positive;70;;;
15273;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;intrigued;5-May-62;6:43 PM;photo;culture;positive;45;;;
15274;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;interested;6-May-62;7:43 PM;photo;culture;positive;30;;;
15275;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;love;7-May-62;8:43 PM;photo;culture;positive;65;;;
15276;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;super love;8-May-62;9:43 PM;photo;culture;positive;75;;;
15277;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;dislike;9-May-62;10:43 PM;photo;culture;negative;10;;;
15278;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;worried;10-May-62;11:43 PM;photo;culture;negative;12;;;
15279;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;like;11-May-62;12:43 AM;photo;culture;positive;50;;;
15280;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;interested;12-May-62;1:43 AM;photo;culture;positive;30;;;
15281;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;adore;13-May-62;2:43 AM;photo;culture;positive;72;;;
15282;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;interested;14-May-62;3:43 AM;photo;culture;positive;30;;;
15283;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;intrigued;15-May-62;4:43 AM;photo;culture;positive;45;;;
15284;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;heart;16-May-62;5:43 AM;photo;culture;positive;60;;;
15285;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;worried;17-May-62;6:43 AM;photo;culture;negative;12;;;
15286;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;dislike;18-May-62;7:43 AM;photo;culture;negative;10;;;
15287;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;super love;19-May-62;8:43 AM;photo;culture;positive;75;;;
15288;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;worried;20-May-62;9:43 AM;photo;culture;negative;12;;;
15289;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;cherish;21-May-62;10:43 AM;photo;culture;positive;70;;;
15290;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;hate;22-May-62;11:43 AM;photo;culture;negative;5;;;
15291;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;worried;23-May-62;12:43 PM;photo;culture;negative;12;;;
15292;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;like;24-May-62;1:43 PM;photo;culture;positive;50;;;
15293;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;intrigued;25-May-62;2:43 PM;photo;culture;positive;45;;;
15294;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;peeking;26-May-62;3:43 PM;photo;culture;neutral;35;;;
15295;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;interested;27-May-62;4:43 PM;photo;culture;positive;30;;;
15296;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;peeking;28-May-62;5:43 PM;photo;culture;neutral;35;;;
15297;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;worried;29-May-62;6:43 PM;photo;culture;negative;12;;;
15298;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;scared;30-May-62;7:43 PM;photo;culture;negative;15;;;
15299;f9c0a47d-c96d-4457-a1be-aa7642ea38c1;hate;31-May-62;8:43 PM;photo;culture;negative;5;;;
15300;b3c0379a-b71a-4f6f-9fde-ceb636739633;heart;1-Jun-62;9:43 PM;video;culture;positive;60;;;
15301;b3c0379a-b71a-4f6f-9fde-ceb636739633;love;2-Jun-62;10:43 PM;video;culture;positive;65;;;
15302;b3c0379a-b71a-4f6f-9fde-ceb636739633;intrigued;3-Jun-62;11:43 PM;video;culture;positive;45;;;
15303;b3c0379a-b71a-4f6f-9fde-ceb636739633;worried;4-Jun-62;12:43 AM;video;culture;negative;12;;;
15304;b3c0379a-b71a-4f6f-9fde-ceb636739633;hate;5-Jun-62;1:43 AM;video;culture;negative;5;;;
15305;b3c0379a-b71a-4f6f-9fde-ceb636739633;love;6-Jun-62;2:43 AM;video;culture;positive;65;;;
15306;b3c0379a-b71a-4f6f-9fde-ceb636739633;super love;7-Jun-62;3:43 AM;video;culture;positive;75;;;
15307;b3c0379a-b71a-4f6f-9fde-ceb636739633;interested;8-Jun-62;4:43 AM;video;culture;positive;30;;;
15308;b3c0379a-b71a-4f6f-9fde-ceb636739633;like;9-Jun-62;5:43 AM;video;culture;positive;50;;;
15309;b3c0379a-b71a-4f6f-9fde-ceb636739633;interested;10-Jun-62;6:43 AM;video;culture;positive;30;;;
15310;b3c0379a-b71a-4f6f-9fde-ceb636739633;scared;11-Jun-62;7:43 AM;video;culture;negative;15;;;
15311;b3c0379a-b71a-4f6f-9fde-ceb636739633;interested;12-Jun-62;8:43 AM;video;culture;positive;30;;;
15312;b3c0379a-b71a-4f6f-9fde-ceb636739633;interested;13-Jun-62;9:43 AM;video;culture;positive;30;;;
15313;b3c0379a-b71a-4f6f-9fde-ceb636739633;super love;14-Jun-62;10:43 AM;video;culture;positive;75;;;
15314;b3c0379a-b71a-4f6f-9fde-ceb636739633;scared;15-Jun-62;11:43 AM;video;culture;negative;15;;;
15315;b3c0379a-b71a-4f6f-9fde-ceb636739633;interested;16-Jun-62;12:43 PM;video;culture;positive;30;;;
15316;b3c0379a-b71a-4f6f-9fde-ceb636739633;love;17-Jun-62;1:43 PM;video;culture;positive;65;;;
15317;b3c0379a-b71a-4f6f-9fde-ceb636739633;disgust;18-Jun-62;2:43 PM;video;culture;negative;0;;;
15318;b3c0379a-b71a-4f6f-9fde-ceb636739633;heart;19-Jun-62;3:43 PM;video;culture;positive;60;;;
